"","Date","Hour","Month","Day","Year","Week.Number","Day.of.Week","WeekDay","Holiday","temp","precip","snow","windspeed","covid","Rush"
"5",2022-05-10,"00",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"6",2022-05-10,"01",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"7",2022-05-10,"02",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"8",2022-05-10,"03",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"9",2022-05-10,"04",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"10",2022-05-10,"05",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"11",2022-05-10,"06",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"12",2022-05-10,"07",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"13",2022-05-10,"08",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"14",2022-05-10,"09",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"15",2022-05-10,"10",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"16",2022-05-10,"11",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"17",2022-05-10,"12",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"18",2022-05-10,"13",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"19",2022-05-10,"14",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"20",2022-05-10,"15",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"21",2022-05-10,"16",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"22",2022-05-10,"17",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"23",2022-05-10,"18",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"24",2022-05-10,"19",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"25",2022-05-10,"20",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,1
"26",2022-05-10,"21",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"27",2022-05-10,"22",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"28",2022-05-10,"23",5,10,2022,19,3,"Tue","No Holiday",62.9,0,0,11.5,0,0
"29",2022-05-11,"00",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"30",2022-05-11,"01",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"31",2022-05-11,"02",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"32",2022-05-11,"03",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"33",2022-05-11,"04",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"34",2022-05-11,"05",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"35",2022-05-11,"06",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"36",2022-05-11,"07",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"37",2022-05-11,"08",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"38",2022-05-11,"09",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"39",2022-05-11,"10",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"40",2022-05-11,"11",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"41",2022-05-11,"12",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"42",2022-05-11,"13",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"43",2022-05-11,"14",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"44",2022-05-11,"15",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"45",2022-05-11,"16",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"46",2022-05-11,"17",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"47",2022-05-11,"18",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"48",2022-05-11,"19",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"49",2022-05-11,"20",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,1
"50",2022-05-11,"21",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"51",2022-05-11,"22",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"52",2022-05-11,"23",5,11,2022,19,4,"Wed","No Holiday",64.1,0,0,6.5,0,0
"53",2022-05-12,"00",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"54",2022-05-12,"01",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"55",2022-05-12,"02",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"56",2022-05-12,"03",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"57",2022-05-12,"04",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"58",2022-05-12,"05",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"59",2022-05-12,"06",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"60",2022-05-12,"07",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"61",2022-05-12,"08",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"62",2022-05-12,"09",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"63",2022-05-12,"10",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"64",2022-05-12,"11",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"65",2022-05-12,"12",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"66",2022-05-12,"13",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"67",2022-05-12,"14",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"68",2022-05-12,"15",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"69",2022-05-12,"16",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"70",2022-05-12,"17",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"71",2022-05-12,"18",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"72",2022-05-12,"19",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"73",2022-05-12,"20",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,1
"74",2022-05-12,"21",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"75",2022-05-12,"22",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"76",2022-05-12,"23",5,12,2022,19,5,"Thu","No Holiday",64.4,0,0,7.8,0,0
"77",2022-05-13,"00",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"78",2022-05-13,"01",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"79",2022-05-13,"02",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"80",2022-05-13,"03",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"81",2022-05-13,"04",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"82",2022-05-13,"05",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"83",2022-05-13,"06",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"84",2022-05-13,"07",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"85",2022-05-13,"08",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"86",2022-05-13,"09",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"87",2022-05-13,"10",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"88",2022-05-13,"11",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"89",2022-05-13,"12",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"90",2022-05-13,"13",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"91",2022-05-13,"14",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"92",2022-05-13,"15",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"93",2022-05-13,"16",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"94",2022-05-13,"17",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"95",2022-05-13,"18",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"96",2022-05-13,"19",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"97",2022-05-13,"20",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,1
"98",2022-05-13,"21",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"99",2022-05-13,"22",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"100",2022-05-13,"23",5,13,2022,19,6,"Fri","No Holiday",60.7,0,0,12.3,0,0
"101",2022-05-14,"00",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"102",2022-05-14,"01",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"103",2022-05-14,"02",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"104",2022-05-14,"03",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"105",2022-05-14,"04",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"106",2022-05-14,"05",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"107",2022-05-14,"06",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"108",2022-05-14,"07",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"109",2022-05-14,"08",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"110",2022-05-14,"09",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"111",2022-05-14,"10",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"112",2022-05-14,"11",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"113",2022-05-14,"12",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"114",2022-05-14,"13",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"115",2022-05-14,"14",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"116",2022-05-14,"15",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"117",2022-05-14,"16",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"118",2022-05-14,"17",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"119",2022-05-14,"18",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"120",2022-05-14,"19",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"121",2022-05-14,"20",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,1
"122",2022-05-14,"21",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"123",2022-05-14,"22",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"124",2022-05-14,"23",5,14,2022,20,7,"Sat","No Holiday",60.1,0.34,0,12.5,0,0
"125",2022-05-15,"00",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"126",2022-05-15,"01",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"127",2022-05-15,"02",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"128",2022-05-15,"03",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"129",2022-05-15,"04",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"130",2022-05-15,"05",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"131",2022-05-15,"06",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"132",2022-05-15,"07",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"133",2022-05-15,"08",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"134",2022-05-15,"09",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"135",2022-05-15,"10",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"136",2022-05-15,"11",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"137",2022-05-15,"12",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"138",2022-05-15,"13",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"139",2022-05-15,"14",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"140",2022-05-15,"15",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"141",2022-05-15,"16",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"142",2022-05-15,"17",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"143",2022-05-15,"18",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"144",2022-05-15,"19",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"145",2022-05-15,"20",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,1
"146",2022-05-15,"21",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"147",2022-05-15,"22",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"148",2022-05-15,"23",5,15,2022,20,1,"Sun","No Holiday",62.4,0.27,0,11.4,0,0
"149",2022-05-16,"00",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"150",2022-05-16,"01",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"151",2022-05-16,"02",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"152",2022-05-16,"03",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"153",2022-05-16,"04",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"154",2022-05-16,"05",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"155",2022-05-16,"06",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"156",2022-05-16,"07",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"157",2022-05-16,"08",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"158",2022-05-16,"09",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"159",2022-05-16,"10",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"160",2022-05-16,"11",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"161",2022-05-16,"12",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"162",2022-05-16,"13",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"163",2022-05-16,"14",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"164",2022-05-16,"15",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"165",2022-05-16,"16",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"166",2022-05-16,"17",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"167",2022-05-16,"18",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"168",2022-05-16,"19",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"169",2022-05-16,"20",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,1
"170",2022-05-16,"21",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"171",2022-05-16,"22",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"172",2022-05-16,"23",5,16,2022,20,2,"Mon","No Holiday",58.5,0.08,0,16.3,0,0
"173",2022-05-17,"00",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"174",2022-05-17,"01",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"175",2022-05-17,"02",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"176",2022-05-17,"03",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"177",2022-05-17,"04",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"178",2022-05-17,"05",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"179",2022-05-17,"06",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"180",2022-05-17,"07",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"181",2022-05-17,"08",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"182",2022-05-17,"09",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"183",2022-05-17,"10",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"184",2022-05-17,"11",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"185",2022-05-17,"12",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"186",2022-05-17,"13",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"187",2022-05-17,"14",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"188",2022-05-17,"15",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"189",2022-05-17,"16",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"190",2022-05-17,"17",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"191",2022-05-17,"18",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"192",2022-05-17,"19",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"193",2022-05-17,"20",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,1
"194",2022-05-17,"21",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"195",2022-05-17,"22",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"196",2022-05-17,"23",5,17,2022,20,3,"Tue","No Holiday",48.9,0,0,13.9,0,0
"197",2022-05-18,"00",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"198",2022-05-18,"01",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"199",2022-05-18,"02",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"200",2022-05-18,"03",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"201",2022-05-18,"04",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"202",2022-05-18,"05",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"203",2022-05-18,"06",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"204",2022-05-18,"07",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"205",2022-05-18,"08",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"206",2022-05-18,"09",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"207",2022-05-18,"10",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"208",2022-05-18,"11",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"209",2022-05-18,"12",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"210",2022-05-18,"13",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"211",2022-05-18,"14",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"212",2022-05-18,"15",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"213",2022-05-18,"16",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"214",2022-05-18,"17",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"215",2022-05-18,"18",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"216",2022-05-18,"19",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"217",2022-05-18,"20",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,1
"218",2022-05-18,"21",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"219",2022-05-18,"22",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"220",2022-05-18,"23",5,18,2022,20,4,"Wed","No Holiday",45.4,0,0,12.3,0,0
"221",2022-05-19,"00",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"222",2022-05-19,"01",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"223",2022-05-19,"02",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"224",2022-05-19,"03",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"225",2022-05-19,"04",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"226",2022-05-19,"05",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"227",2022-05-19,"06",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"228",2022-05-19,"07",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"229",2022-05-19,"08",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"230",2022-05-19,"09",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"231",2022-05-19,"10",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"232",2022-05-19,"11",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"233",2022-05-19,"12",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"234",2022-05-19,"13",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"235",2022-05-19,"14",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"236",2022-05-19,"15",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"237",2022-05-19,"16",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"238",2022-05-19,"17",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"239",2022-05-19,"18",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"240",2022-05-19,"19",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"241",2022-05-19,"20",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,1
"242",2022-05-19,"21",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"243",2022-05-19,"22",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"244",2022-05-19,"23",5,19,2022,20,5,"Thu","No Holiday",52.1,0,0,6.5,0,0
"245",2022-05-20,"00",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"246",2022-05-20,"01",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"247",2022-05-20,"02",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"248",2022-05-20,"03",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"249",2022-05-20,"04",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"250",2022-05-20,"05",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"251",2022-05-20,"06",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"252",2022-05-20,"07",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"253",2022-05-20,"08",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"254",2022-05-20,"09",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"255",2022-05-20,"10",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"256",2022-05-20,"11",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"257",2022-05-20,"12",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"258",2022-05-20,"13",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"259",2022-05-20,"14",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"260",2022-05-20,"15",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"261",2022-05-20,"16",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"262",2022-05-20,"17",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"263",2022-05-20,"18",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"264",2022-05-20,"19",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"265",2022-05-20,"20",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,1
"266",2022-05-20,"21",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"267",2022-05-20,"22",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"268",2022-05-20,"23",5,20,2022,20,6,"Fri","No Holiday",56.6,0.11,0,22.1,0,0
"269",2022-05-21,"00",5,21,2022,21,7,"Sat","No Holiday",59.7,1.03,0,21.8,0,0
"270",2022-05-21,"01",5,21,2022,21,7,"Sat","No Holiday",59.7,1.03,0,21.8,0,0
"271",2022-05-21,"02",5,21,2022,21,7,"Sat","No Holiday",59.7,1.03,0,21.8,0,0
"272",2022-05-21,"03",5,21,2022,21,7,"Sat","No Holiday",59.7,1.03,0,21.8,0,0
"273",2022-05-21,"04",5,21,2022,21,7,"Sat","No Holiday",59.7,1.03,0,21.8,0,0
